1	4	6	67	85	92	198
155405	Ir1-xRhxTe2	Ir0.7Rh0.3Te2	CdI2	K	2.09	J.Phys.Soc.Jpn, 82(2013)085001
155408	(Ca,La)Fe(As,P)2	Ca0.84La0.16Fe1As1.99P0.01		K	41	J.Phys.Soc.Jpn, 83(2014)025001
155409	(Ca,La)Fe(As,P)2	Ca0.82La0.18Fe1As1.99P0.01		K	39	J.Phys.Soc.Jpn, 83(2014)025001
155410	(Ca,La)Fe(As,P)2	Ca0.77La0.23Fe1As1.99P0.01		K	28	J.Phys.Soc.Jpn, 83(2014)025001
155411	(Ca,La)FeAs2	Ca0.85La0.15Fe1As2		K	35	J.Phys.Soc.Jpn, 83(2014)025001
155412	(Ca,La)FeAs2	Ca0.81La0.19Fe1As2		K	28	J.Phys.Soc.Jpn, 83(2014)025001
155413	(Ca,La)FeAs2	Ca0.78La0.22Fe1As2		K	22	J.Phys.Soc.Jpn, 83(2014)025001
155414	(Ca,La)Fe(As,Sb)2	Ca0.85La0.15Fe1As1.98Sb0.02		K	43	J.Phys.Soc.Jpn, 83(2014)025001
155415	Sr0.5Ce0.5FBiS2	Sr0.5Ce0.5F1Bi1S2	CeOBiS2	K	2.7	cond-mat/1407.3105
155419	(La,Sm)(O,F)BiS2	La0.9Sm0.1Bi1S2F0.5O0.5	CeOBiS2	K	2.93	cond-mat/1410.0061
155420	(La,Sm)(O,F)BiS2	La0.7Sm0.3Bi1S2F0.5O0.5	CeOBiS2	K	3.11	cond-mat/1410.0061
155421	(La,Sm)(O,F)BiS2	La0.6Sm0.4Bi1S2F0.5O0.5	CeOBiS2	K	3.25	cond-mat/1410.0061
155422	(La,Sm)(O,F)BiS2	La0.5Sm0.5Bi1S2F0.5O0.5	CeOBiS2	K	4.05	cond-mat/1410.0061
155423	(La,Sm)(O,F)BiS2	La0.4Sm0.6Bi1S2F0.5O0.5	CeOBiS2	K	4.2	cond-mat/1410.0061
155424	(La,Sm)(O,F)BiS2	La0.3Sm0.7Bi1S2F0.5O0.5	CeOBiS2	K	5.1	cond-mat/1410.0061
155425	(La,Sm)(O,F)BiS2	La0.2Sm0.8Bi1S2F0.5O0.5	CeOBiS2	K	5.44	cond-mat/1410.0061
155426	(La,Sm)(O,F)BiS2	La0.1Sm0.9Bi1S2F0.5O0.5	CeOBiS2	K	5.2	cond-mat/1410.0061
155428	YBa2Cu3Oz	Y1Ba2Cu3O6.45	Y123	K	45	Nat.Commun., 5(2014)3280
155429	YBa2Cu3Oz	Y1Ba2Cu3O6.8	Y123	K	78.5	Nat.Commun., 5(2014)3280
155430	YBa2Cu3Oz	Y1Ba2Cu4O6.998	Y123	K	90.5	Nat.Commun., 5(2014)3280
155431	YBa2Cu4O8	Y1Ba2Cu3O8	Y124	K	80	Nat.Commun., 5(2014)3280
155432	Y(Ba,Ca)2Cu3Oz	Y1Ba1.972Ba0.028Cu3O7-z	Y123	K	87	Nat.Commun., 5(2014)3280
155433	Tl2Ba2CuO6	Tl2Ba2Cu1O6	Tl2201	K	59	Nat.Commun., 5(2014)3280
155434	Tl2Ba2CuO6	Tl2Ba2Cu1O6	Tl2201	K	33	Nat.Commun., 5(2014)3280
155435	Tl2Ba2CuO6	Tl2Ba2Cu1O6	Tl2201	K	20	Nat.Commun., 5(2014)3280
155436	Tl2Ba2CuO6	Tl2Ba2Cu1O6	Tl2201	K	15	Nat.Commun., 5(2014)3280
155437	Na0.65Fe1.93(Se,S)2	Na0.65Fe1.93Se2	ThCr2Si2	K	37.5	Nat.Commun., 5(2014)4756
155438	Na0.65Fe1.93(Se,S)2	Na0.65Fe1.93Se1.8S0.2	ThCr2Si2	K	36	Nat.Commun., 5(2014)4756
155439	Na0.65Fe1.93(Se,S)2	Na0.65Fe1.93Se1.6S0.4	ThCr2Si2	K	32	Nat.Commun., 5(2014)4756
155440	Na0.65Fe1.93(Se,S)2	Na0.65Fe1.93Se1.4S0.6	ThCr2Si2	K	25.1	Nat.Commun., 5(2014)4756
155441	Na0.80M0.6Fe1.86(Se,S)2	Na0.8M0.6Fe1.86Se2	ThCr2Si2	K	45.2	Nat.Commun., 5(2014)4756
155442	Na0.80M0.6Fe1.86(Se,S)2	Na0.8M0.6Fe1.86Se1.8S0.2	ThCr2Si2	K	43.7	Nat.Commun., 5(2014)4756
155443	Na0.80M0.6Fe1.86(Se,S)2	Na0.8M0.6Fe1.86Se1.6S0.4	ThCr2Si2	K	42.2	Nat.Commun., 5(2014)4756
155444	Na0.80M0.6Fe1.86(Se,S)2	Na0.8M0.6Fe1.86Se1.4S0.6	ThCr2Si2	K	39.2	Nat.Commun., 5(2014)4756
155445	Na0.80M0.6Fe1.86(Se,S)2	Na0.8M0.6Fe1.86Se1.2S0.8	ThCr2Si2	K	35.3	Nat.Commun., 5(2014)4756
155446	Na0.80M0.6Fe1.86(Se,S)2	Na0.8M0.6Fe1.86Se1S1	ThCr2Si2	K	25.3	Nat.Commun., 5(2014)4756
155447	Cs3C60	Cs3C60	fullerene	K	38	Nat. Mater., 7(2008)367
155451	La(O,F)FeAs	La1Fe1As1F0.05O0.95	oxypnictide	K	20	Nat. Mater., 8(2009)305
155452	La(O,F)FeAs	La1Fe1As1F0.075O0.925	oxypnictide	K	21.2	Nat. Mater., 8(2009)305
155453	La(O,F)FeAs	La1Fe1As1F0.1O0.9	oxypnictide	K	25.1	Nat. Mater., 8(2009)305
155454	La(O,F)FeAs	La1Fe1As1F0.15O0.85	oxypnictide	K	10.5	Nat. Mater., 8(2009)305
155455	La(O,F)FeAs	La1Fe1As1F0.2O0.8	oxypnictide	K	11.1	Nat. Mater., 8(2009)305
155456	(Li,Fe)OHFeSe	Li0.8Fe1.2Se1H1O1		K	40	Nat. Mater., 14(2015)325
155458	(Ba,Ce)Fe2As2	Ba0.91Ce0.09Fe2As2	ThCr2Si2	K	4.12	New J.Phys., 15(2013)073019
155459	(Ba,Ce)Fe2As2	Ba0.85Ce0.15Fe2As2	ThCr2Si2	K	13.4	New J.Phys., 15(2013)073019
155460	(Ba,La)Fe2As2	Ba0.88La0.12Fe2As2	ThCr2Si2	K	22.4	New J.Phys., 15(2013)073019
155461	(Ba,Pr)Fe2As2	Ba0.82Pr0.18Fe2As2	ThCr2Si2	K	6.2	New J.Phys., 15(2013)073019
155462	(Ba,Nd)Fe2As2	Ba0.87Nd0.13Fe2As2	ThCr2Si2	K	4.76	New J.Phys., 15(2013)073019
155463	LaNiBiO	La1Ni1Bi1O1	oxypnictide	K	5.5	Physics Procedia, 27(2012300, ISS2011
155464	KxMoO2-z	K0.05Mo1O1.63		K	7.25	Phys.Rev.B, 81(2010)174532
155465	CeFeAsO0.95F0.05	Ce1Fe1As1F0.05O0.95	oxypnictide	K	11.9	Phys.Rev.B, 83(2011)054501
155466	CeFe(As,P)O0.95F0.05	Ce1Fe1As0.85P0.15F0.05O0.95	oxypnictide	K	21.7	Phys.Rev.B, 83(2011)054501
155467	CeFe(As,P)O0.95F0.05	Ce1Fe1As0.7P0.3F0.05O0.95	oxypnictide	K	18.1	Phys.Rev.B, 83(2011)054501
155468	CeFe(As,P)O0.95F0.05	Ce1Fe1As0.55P0.45F0.05O0.95	oxypnictide	K	15	Phys.Rev.B, 83(2011)054501
155469	CeFe(As,P)O0.95F0.05	Ce1Fe1As0.47P0.53F0.05O0.95	oxypnictide	K	5.84	Phys.Rev.B, 83(2011)054501
155473	SmFeAs(O,H)	Sm1Fe1As1H0.03O0.97	oxypnictide	K	0.2	Phys.Rev.B, 84(2011)024521
155474	SmFeAs(O,H)	Sm1Fe1As1H0.19O0.81	oxypnictide	K	55.3	Phys.Rev.B, 84(2011)024521
155475	SmFeAs(O,H)	Sm1Fe1As1H0.34O0.64	oxypnictide	K	51.8	Phys.Rev.B, 84(2011)024521
155476	SmFeAs(O,H)	Sm1Fe1As1H0.43O0.57	oxypnictide	K	45	Phys.Rev.B, 84(2011)024521
155477	SmFeAs(O,H)	Sm1Fe1As1F0.06O0.94	oxypnictide	K	36.4	Phys.Rev.B, 84(2011)024521
155484	(Ba,La)Fe2As2	Ba0.91La0.09Fe2As2	ThCr2Si2	K	7.76	Phys.Rev.B, 85(2012)140516
155485	(Ba,La)Fe2As2	Ba0.86La0.14Fe2As2	ThCr2Si2	K	22.7	Phys.Rev.B, 85(2012)140516
155486	(Ba,La)Fe2As2	Ba0.82La0.18Fe2As2	ThCr2Si2	K	14.8	Phys.Rev.B, 85(2012)140516
155487	(Ba,La)Fe2As2	Ba0.76La0.24Fe2As2	ThCr2Si2	K	5.02	Phys.Rev.B, 85(2012)140516
155491	(Sr,La)FBiS2	Sr0.5La0.5Bi1S2F1	CeOBiS2	K	2.8	Phys.Rev.B, 87(2013)020504
155492	SrPt2As2	Sr1Pt2As2	CaBe2Ge2	K	4.6	Phys.Rev.B, 87(2013)224507
155494	YBa2Cu3O6+z	Y1Ba2Cu3O6.5	Y123	K	54.1	Phys.Rev.B, 73(2006)180505
155495	YBa2Cu3O6+z	Y1Ba2Cu3O6.67	Y123	K	60.6	Phys.Rev.B, 73(2006)180505
155496	YBa2Cu3O6+z	Y1Ba2Cu3O6.75	Y123	K	75.3	Phys.Rev.B, 73(2006)180505
155500	Ce(Fe,Co)AsH	Ce1Fe0.98Co0.02As1H1	oxypnictide	K	2	Phys.Rev.B, 89(2014)094501
155501	Ce(Fe,Co)AsH	Ce1Fe0.96Co0.04As1H1	oxypnictide	K	2	Phys.Rev.B, 89(2014)094501
155502	Ce(Fe,Co)AsH	Ce1Fe0.93Co0.07As1H1	oxypnictide	K	23	Phys.Rev.B, 89(2014)094501
155503	Ce(Fe,Co)AsH	Ce1Fe0.91Co0.09As1H1	oxypnictide	K	23	Phys.Rev.B, 89(2014)094501
155504	Ce(Fe,Co)AsH	Ce1Fe0.88Co0.12As1H1	oxypnictide	K	23	Phys.Rev.B, 89(2014)094501
155505	Ce(Fe,Co)AsH	Ce1Fe0.83Co0.17As1H1	oxypnictide	K	19.5	Phys.Rev.B, 89(2014)094501
155506	Ce(Fe,Co)AsH	Ce1Fe0.78Co0.22As1H1	oxypnictide	K	13.5	Phys.Rev.B, 89(2014)094501
155507	Ce(Fe,Co)AsH	Ce1Fe0.74Co0.26As1H1	oxypnictide	K	10	Phys.Rev.B, 89(2014)094501
155508	Ce(Fe,Co)AsH	Ce1Fe0.69Co0.31As1H1	oxypnictide	K	0	Phys.Rev.B, 89(2014)094501
155509	SmFeAsO1-xHx	Sm1Fe1As1H0.22O0.78	oxypnictide	K	50	Phys.Rev.B, 89(2014)094510
155510	SmFeAs1-yPyO1-xHx	Sm1Fe1As0.77P0.23H0.11O0.89	oxypnictide	K	28	Phys.Rev.B, 89(2014)094510
155511	SmFeAs1-yPyO1-xHx	Sm1Fe1As0.77P0.23H0.2O0.8	oxypnictide	K	36	Phys.Rev.B, 89(2014)094510
155512	SmFeAs1-yPyO1-xHx	Sm1Fe1As0.55P0.45H0.08O0.92	oxypnictide	K	19	Phys.Rev.B, 89(2014)094510
155513	SmFeAs1-yPyO1-xHx	Sm1Fe1As0.55P0.45H0.16O0.84	oxypnictide	K	11	Phys.Rev.B, 89(2014)094510
155514	SmFeAs1-yPyO1-xHx	Sm1Fe1As0.55P0.45H0.26O0.74	oxypnictide	K	17	Phys.Rev.B, 89(2014)094510
155515	SmFeAs1-yPyO1-xHx	Sm1Fe1As0.47P0.53H0.09O0.91	oxypnictide	K	10.5	Phys.Rev.B, 89(2014)094510
155516	SmFeAs1-yPyO1-xHx	Sm1Fe1As0.47P0.53H0.15O0.85	oxypnictide	K	0	Phys.Rev.B, 89(2014)094510
155517	SmFeAs1-yPyO1-xHx	Sm1Fe1As0.47P0.53H0.24O0.76	oxypnictide	K	5.5	Phys.Rev.B, 89(2014)094510
155518	KFe2As2	K1Fe2As2	ThCr2Si2	K	3.5	Phys.Rev.B, 89(2014)220509
155519	RbFe2As2	Rb1Fe2As2	ThCr2Si2	K	2.5	Phys.Rev.B, 91(2015)054511
155520	KFe2As2	K1Fe2As2	ThCr2Si2	K	3.6	Phys.Rev.B, 91(2015)054511
155521	KFe2As2	K1Fe2As2	ThCr2Si2	K	3.1	Phys.Rev.B, 91(2015)054511
155522	CsFe2As2	Cs1Fe2As2	ThCr2Si2	K	1.8	Phys.Rev.B, 91(2015)054511
155525	KFe2As2	K1Fe2As2	ThCr2Si2	K	3.5	Phys.Rev.B, 89(2014)220509
155526	LaNi0.65Bi2	La1Ni0.65Bi2	ZrCuSiAs	K	4	Phys.Rev.Lett., 106(2011)057002
155527	CeNi0.80Bi2	Ce1Ni0.8Bi2	ZrCuSiAs	K	4.1	Phys.Rev.Lett., 106(2011)057002
155528	NdNi0.89Bi2	Nd1Ni0.89Bi2	ZrCuSiAs	K	4.1	Phys.Rev.Lett., 106(2011)057002
155529	YNi0.82Bi2	Y1Ni0.82Bi2	ZrCuSiAs	K	4.1	Phys.Rev.Lett., 106(2011)057002
155530	BaNi2As2	Ba1Ni2As2	ThCr2Si2	K	0.575	Phys.Rev.Lett., 109(2012)097002
155531	BaNi2(As1-x,Px)2	Ba1Ni2As1.972P0.028	ThCr2Si2	K	0.634	Phys.Rev.Lett., 109(2012)097002
155532	BaNi2(As1-x,Px)2	Ba1Ni2As1.902P0.098	ThCr2Si2	K	0.763	Phys.Rev.Lett., 109(2012)097002
155533	BaNi2(As1-x,Px)2	Ba1Ni2As1.846P0.154	ThCr2Si2	K	3.28	Phys.Rev.Lett., 109(2012)097002
155534	BaNi2(As1-x,Px)2	Ba1Ni2As1.816P0.184	ThCr2Si2	K	3.27	Phys.Rev.Lett., 109(2012)097002
155535	BaNi2(As1-x,Px)2	Ba1Ni2As1.792P0.208	ThCr2Si2	K	3.24	Phys.Rev.Lett., 109(2012)097002
155536	CeAu2Si2	Ce1Au2Si2	ThCr2Si2	K	2.455	Phys.Rev.X, 4(2014)031055
155537	Bi3O2S3	Bi3S3O3		K	5.1	Phys.Status Solidi PRL, 8(2014)845
155538	Cs3C60	Cs3C60	fullerene	K	38	Science, 323(2009)1585
155539	Ca10(Ir4As8)(Fe2As2)5	Ca10Ir4Fe10As18		K	16	Science Peports, 3(2013)3101
155540	Ce(O,F)BiS2	Ce1Bi1S2F0.5O0.5	CeOBiS2	K	2.45	Solid State Commun., 194(2014)6
155541	Ce(O,F)BiS2	Ce1Bi1S2F0.5O0.5	CeOBiS2	K	7.62	Solid State Commun., 194(2014)6
155542	Fe(Te,S)	Fe1Te0.8S0.2		K	7.9	Supercond.Sci.Technol., 23(2010)054013
155543	LaNiAs(O,H)	La1Ni1As1H0.08O0.92		K	3.76	Supercond.Sci.Technol., 25(2012)084017
155544	LaNiAs(O,H)	La1Ni1As1H0.17O0.83		K	3.68	Supercond.Sci.Technol., 25(2012)084017
155547	PrNiAs(O,H)	Pr1Ni1As1H0.06O0.94		K	1.6	Supercond.Sci.Technol., 25(2012)084017
155549	Eu0.16(NH3)yZrNCl	Eu0.16M1Zr1N1Cl1	SmSI	K	12.7	Supercond.Sci.Technol., 26(2013)045017
155550	Yb0.31(NH3)yZrNCl	Yb0.31M1Zr1N1Cl1	SmSI	K	12.5	Supercond.Sci.Technol., 26(2013)045017
155551	Eu0.08(NH3)yHfNCl	Eu0.08M1Hf1N1Cl1	SmSI	K	24.3	Supercond.Sci.Technol., 26(2013)045017
155552	Eu0.13(NH3)yHfNCl	Eu0.13M1Hf1N1Cl1	SmSI	K	24.1	Supercond.Sci.Technol., 26(2013)045017
155553	Yb0.11(NH3)yHfNCl	Yb0.11M1Hf1N1Cl1	SmSI	K	23	Supercond.Sci.Technol., 26(2013)045017
155554	Eu0.13(THF)HfNCl	Eu0.13M1Hf1N1Cl1	SmSI	K	25.8	Supercond.Sci.Technol., 26(2013)045017
155555	Eu0.13(PC)HfNCl	Eu0.13M1Hf1N1Cl1	SmSI	K	25.6	Supercond.Sci.Technol., 26(2013)045017
155556	Ba0.33HfNCl	Ba0.33Hf1N1Cl1	SmSI	K	20.2	Supercond.Sci.Technol., 26(2013)085015
155557	Sr0.38HfNCl	Sr0.33Hf1N1Cl1	SmSI	K	20.3	Supercond.Sci.Technol., 26(2013)085015
155558	Cax(NH3)yHfNCl	Ca0.4M1Hf1N1Cl1	SmSI	K	22.4	Supercond.Sci.Technol., 26(2013)085015
155559	Cax(NH3)yHfNCl	Ca0.29M1Hf1N1Cl1	SmSI	K	22.7	Supercond.Sci.Technol., 26(2013)085015
155560	Cax(NH3)yHfNCl	Ca0.24M1Hf1N1Cl1	SmSI	K	22.8	Supercond.Sci.Technol., 26(2013)085015
155561	Cax(NH3)yHfNCl	Ca0.11M1Hf1N1Cl1	SmSI	K	23.3	Supercond.Sci.Technol., 26(2013)085015
155562	Srx(NH3)yHfNCl	Sr0.09M1Hf1N1Cl1	SmSI	K	24.1	Supercond.Sci.Technol., 26(2013)085015
155563	Srx(NH3)yHfNCl	Sr0.24M1Hf1N1Cl1	SmSI	K	24.1	Supercond.Sci.Technol., 26(2013)085015
155564	Bax(NH3)yHfNCl	Ba0.1M1Hf1N1Cl1	SmSI	K	24.5	Supercond.Sci.Technol., 26(2013)085015
155565	Bax(THF)HfNCl	Ba0.1M1Hf1N1Cl1	SmSI	K	25.7	Supercond.Sci.Technol., 26(2013)085015
155566	Cax(THF)HfNCl	Ca0.11M1Hf1N1Cl1	SmSI	K	26	Supercond.Sci.Technol., 26(2013)085015
155567	Srx(THF)HfNCl	Sr0.24M1Hf1N1Cl1	SmSI	K	25.6	Supercond.Sci.Technol., 26(2013)085015
155568	Cax(PC)HfNCl	Ca0.11M1Hf1N1Cl1	SmSI	K	25.6	Supercond.Sci.Technol., 26(2013)085015
155569	Srx(PC)HfNCl	Sr0.24M1Hf1N1Cl1	SmSI	K	25.1	Supercond.Sci.Technol., 26(2013)085015
155600	alpha-K0.21TiNBr	K0.21Ti1N1Br1	FeOCl	K	17.2	Supercond.Sci.Technol., 26(2013)122001
155601	alpha-Na0.23TiNBr	Na0.23Ti1N1Br1		K	15.2	Supercond.Sci.Technol., 26(2013)122001
155602	alpha-Rb0.22TiNBr	Rb0.22Ti1N1Br1		K	16.3	Supercond.Sci.Technol., 26(2013)122001
155604	alpha-Li0.37(THF)yTiNBr	Li0.37M1Ti1N1Br1		K	7.5	Supercond.Sci.Technol., 26(2013)122001
155605	Na0.23(THF)TiNBr	Na0.23M1Ti1N1Br1		K	11	Supercond.Sci.Technol., 26(2013)122001
155606	Na0.23(PC)TiNBr	Na0.23M1Ti1N1Br1		K	8.6	Supercond.Sci.Technol., 26(2013)122001
155607	alpha-K0.46TiNBr	K0.46Ti1N1Br1		K	16.3	Supercond.Sci.Technol., 26(2013)122001
155608	Zr2Ru3Si4	Zr2Ru3Si4	Hf2Ru3Si4	K	5.7	Supercond.Sci.Technol., 27(2014)025012
155611	Ca2InN	Ca2In1N1		K	0.6	Supercond.Sci.Technol., 27(2014)055005
155612	Eu(Fe,Ir)2As2	Eu1Fe1.72Ir0.28As2	ThCr2Si2	K	21.9	Supercond.Sci.Technol., 27(2014)075012
155613	(Th,Zr)B12	Th0.93Zr0.07B12	UB12	K	5.5	Phys.Lett.A, 379(2015)2498
155614	CaSi3	Ca1Si3		K	4.25	J.Am.Chem.Soc., 134(2012)13558
155615	YSi3	Si3Y1		K	4.63	J.Am.Chem.Soc., 134(2012)13558
155616	LuSi3	Lu1Si3		K	6.78	J.Am.Chem.Soc., 134(2012)13558
155617	beta-Zn0.04ZrNCl	Zn0.04Zr1N1Cl1		K	15	Int.J.Inorg.Mater., 2(2000)581
155618	beta-Zn0.035ZrNBr	Zn0.035Zr1N1Br1		K	14	Int.J.Inorg.Mater., 2(2000)581
155619	Mg3Ni7B2	Mg4Ni6B2		K	4	J.Solid State Chem., 226(2015)24
155620	MgAlSi	Mg1Al1Si1		K	6	Inorg. Chem., 51(2012)10300
155621	Ca(Al,Si)2	Ca1Al1Si1	Laves	K	2.6	Inorg. Chem., 52(2013)6039
155622	(Ba,K)(Bi,Pb)O3	Ba0.82K0.18Bi0.53Pb0.47		K	22.8	J.Alloys Compd., 634(2015)208
155623	Au64Ge22Yb14	Au64Ge22Yb14		K	0.68	J.Phys.Soc.Jpn, 84(2015)023705
155624	Au63.5Ge20.5Yb16.0	Au63.5Ge20.5Yb16		K	0.36	J.Phys.Soc.Jpn, 84(2015)023705
155625	(Ce,Nd)(O,F)BiS2	Ce0.2Nd0.8F0.3Bi1S2O0.7		K	2.35	cond-mat/1408.2625
155626	(Ce,Nd)(O,F)BiS2	Nd1F0.3Bi1S2O0.7		K	3.52	cond-mat/1408.2625
155627	(Ce,Nd)(O,F)BiS2	Ce0.6Nd0.4F0.5Bi1S2O0.5		K	2.98	cond-mat/1408.2625
155628	(Ce,Nd)(O,F)BiS2	Ce0.2Nd0.8F0.5Bi1S2O0.5		K	4.46	cond-mat/1408.2625
155629	(Ce,Nd)(O,F)BiS2	Nd1F0.5Bi1S2O0.5		K	4.78	cond-mat/1408.2625
155630	(Ce,Nd)(O,F)BiS2	Ce1F0.7Bi1S2O0.7		K	2.68	cond-mat/1408.2625
155631	(Ce,Nd)(O,F)BiS2	Ce0.6Nd0.4F0.7Bi1S2O0.7		K	3.25	cond-mat/1408.2625
155632	(Ce,Nd)(O,F)BiS2	Ce0.2Nd0.8F0.7Bi1S2O0.7		K	4.29	cond-mat/1408.2625
155633	(Ce,Nd)(O,F)BiS2	Nd1F0.7Bi1S2O0.7		K	4.78	cond-mat/1408.2625
155634	(Nd,Sm)(O,F)BiS2	Nd0.8Sm0.2F0.3Bi1S2O0.7		K	4.9	cond-mat/1408.2625
155635	(Nd,Sm)(O,F)BiS2	Nd0.6Sm0.4F0.3Bi1S2O0.7		K	5.21	cond-mat/1408.2625
155636	(Nd,Sm)(O,F)BiS2	Nd0.2Sm0.8F0.3Bi1S2O0.7		K	5.58	cond-mat/1408.2625
155637	(Nd,Sm)(O,F)BiS2	Nd0.8Sm0.2F0.3Bi1S2O0.5		K	5.1	cond-mat/1408.2625
155638	(Nd,Sm)(O,F)BiS2	Nd0.8Sm0.2F0.3Bi1S2O0.5		K	5.3	cond-mat/1408.2625
155639	(Nd,Sm)(O,F)BiS2	Nd0.6Sm0.4F0.3Bi1S2O0.5		K	5.52	cond-mat/1408.2625
155640	(Nd,Sm)(O,F)BiS2	Nd0.4Sm0.6F0.3Bi1S2O0.7		K	4.66	cond-mat/1408.2625
155641	(Nd,Sm)(O,F)BiS2	Nd0.8Sm0.2F0.3Bi1S2O0.7		K	4.59	cond-mat/1408.2625
155642	RuSr2GdCu2Oz	Ru1Sr2Gd1Cu2Oz	Ru1212	K	33.1	Mater.Res.Bull., 66(2015)231
155643	(Ru,Re)Sr2GdCu2Oz	Ru0.97Re0.03Sr2Gd1Cu2Oz	Ru1212	K	9.96	Mater.Res.Bull., 66(2015)231
155644	(Ru,Re)Sr2GdCu2Oz	Ru0.94Re0.06Sr2Gd1Cu2Oz	Ru1212	K	9.86	Mater.Res.Bull., 66(2015)231
155647	KFe2As2	K1Fe2As2	ThCr2Si2	K	3.075	Nature Phys., 9(2013)349
155648	K(Fe,Co)2As2	K1Fe1.932Co0.068As2	ThCr2Si2	K	1.845	Nature Phys., 9(2013)349
155649	YB6	B6Y1	CaB6	K	7.5	Phys.Rev.B, 90(2014)045136
155650	YB6	B6Y1	CaB6	K	5.9	Phys.Rev.B, 90(2014)045136
155651	TlNi2Se2	Tl1Ni2Se2	ThCr2Si2	K	3.7	Phys.Rev.B, 90(2014)060504
155652	Ca10(Ir4As8)(Fe2-xIrxAs2)5	Ca10Ir4Fe10As18		K	18.7	Phys.Rev.B, 90(2014)224513
155653	(Li0.8Fe0.2)OHFeSe	Li0.8Fe1.2H1Se1		K	34	Phys.Rev.B, 91(2015)125107
155654	EuFe2(As0.7P0.3)2	Eu1Fe2As1.4P0.6	ThCr2Si2	K	10	Solid State Commun., 187(2014)18
155655	MgPtSi	Mg1Pt1Si1		K	2.5	Phys.Rev.B, 91(2015)174514
155656	Mg(Pt,Au)Si	Mg1Pt0.5Au0.5Si1		K	2.9	Phys.Rev.B, 91(2015)174514
155659	LiFe2Se2	Li1Fe2Se2		K	44	Scientific Reports, 2(2012)426
155660	NaFe2Se2	Na1Fe2Se2		K	46	Scientific Reports, 2(2012)426
155661	KFe2Se2	K1Fe2Se2		K	40	Scientific Reports, 2(2012)426
155662	Ca0.5Fe2Se2	Ca0.5Fe2Se2		K	40	Scientific Reports, 2(2012)426
155663	Sr0.8Fe2Se2	Sr0.8Fe2Se2		K	38	Scientific Reports, 2(2012)426
155664	Ba0.8Fe2Se2	Ba0.8Fe2Se2		K	39	Scientific Reports, 2(2012)426
155665	EuFe2Se2	Eu1Fe2Se2		K	40	Scientific Reports, 2(2012)426
155666	Yb0.8Fe2Se2	Yb0.8Fe2Se2		K	42	Scientific Reports, 2(2012)426
155667	FeSe(soaked in LA)	Fe1Se1		K	8.5	Scientific Reports, 2(2012)426
155670	Ba(Fe1-xRux)2As2	Ba1Fe1.48Ru0.52As2	ThCr2Si2	K	21.2	Solid State Commun., 185(2014)62
155671	Ba(Fe1-xRux)2As2	Ba1Fe1.3Ru0.7As2	ThCr2Si2	K	20	Solid State Commun., 185(2014)62
155672	Ba(Fe1-xRux)2As2	Ba1Fe1.58Ru0.42As2	ThCr2Si2	K	19.2	Solid State Commun., 185(2014)62
155676	Sr0.5Ce0.5FBiS2	Sr0.5Ce0.5F1Bi1S2		K	2.81	Phys.Rev.B, 91(2015)014508
155677	Rb2Cr3As3	Rb2Cr3As3	K2Cr3As3	K	4.8	Phys.Rev.B, 91(2015)020506
155678	alpha-LaSi5	La1Si5		K	11.4	J.Solid State Chem., 182(2009)1991
155680	LaSi10	La1Si10		K	6.7	J.Solid State Chem., 182(2009)1991
155681	Sn0.8In0.2Te	Sn0.8In0.2Te1		K	3.1	J.Solid State Chem., 229(2015)124
155682	Sn0.8In0.2(Te1-xSex)	Sn0.8In0.2Te0.95Se0.05		K	3.3	J.Solid State Chem., 229(2015)124
155683	Sn0.8In0.2(Te1-xSex)	Sn0.8In0.2Te0.9Se0.1		K	3.7	J.Solid State Chem., 229(2015)124
155684	Sn0.8In0.2(Te1-xSex)	Sn0.8In0.2Te0.85Se0.15		K	3.9	J.Solid State Chem., 229(2015)124
155685	Sn0.8In0.2(Te1-xSex)	Sn0.8In0.2Te0.8Se0.2		K	3.8	J.Solid State Chem., 229(2015)124
155686	Sn0.8In0.2(Te1-xSex)	Sn0.8In0.2Te0.75Se0.25		K	3.7	J.Solid State Chem., 229(2015)124
155687	Sn0.8In0.2(Te1-xSex)	Sn0.8In0.2Te0.7Se0.3		K	3.5	J.Solid State Chem., 229(2015)124
155688	CsPbxBi4-xTe6	Cs1Pb0.3Bi3.7Te6		K	2.9	J.Solid State Chem., 232(2015)50
155689	CsPbxBi4-xTe6	Cs1Pb1Bi3Te6		K	2.7	J.Solid State Chem., 232(2015)50
155690	BaGe3	Ba1Ge3		K	4	Inorganic Chem., 50(2011)6372
155691	CaGe3	Ca1Ge3		K	6.8	Inorganic Chem., 51(2012)5509
155693	(Nb0.9-xTi0.1Cux)Sr2EuCu2Oz	Nb0.8Ti0.1Sr2Eu1Cu2.1Oz	M1212	K	28	J.Alloys compds, 646(2015)517
155694	(Nb0.9-xTi0.1Cux)Sr2EuCu2Oz	Nb0.7Ti0.1Sr2Eu1Cu2.2Oz	M1212	K	30	J.Alloys compds, 646(2015)517
155695	(Nb0.9-xTi0.1Cux)Sr2EuCu2Oz	Nb0.5Ti0.1Sr2Eu1Cu2.4Oz	M1212	K	30	J.Alloys compds, 646(2015)517
155696	La3(Co,Ru)4Sn13	La3Co1Ru3Sn13	Yb3Rh4Sn13	K	5	J.Alloys compds, 646(2015)866
